MSO,2015,12,39,3265.0
MSO,2015,4,11,1244.0
MSO,2015,7,50,5577.0
MSP,2015,2,1688,206292.0
MSP,2015,5,1602,184450.0
MSP,2015,8,1888,199625.0
MSY,2015,1,553,55969.0
MSY,2015,11,481,48799.0
MSY,2015,4,709,76096.0
MSY,2015,7,720,81652.0
MTJ,2015,2,56,6373.0
MTJ,2015,8,9,890.0
MVY,2015,7,12,896.0
MYR,2015,1,42,5260.0
MYR,2015,12,51,7914.0
MYR,2015,4,91,7742.0
MYR,2015,7,105,10970.0
OAJ,2015,2,15,2336.0
OAJ,2015,5,26,2723.0
OAJ,2015,8,26,2747.0
OAK,2015,1,576,59422.0
OAK,2015,11,666,60861.0
OAK,2015,4,612,58853.0
OAK,2015,7,983,115848.0
OGG,2015,1,304,28304.0
OGG,2015,11,102,8534.0
OGG,2015,4,165,13992.0
OGG,2015,7,251,27518.0
OKC,2015,2,286,30030.0
